year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
1990,tt0099785,Home Alone,men-disagree,men,FAIL,15000000,285761243.0,476684675.0,1990FAIL,26744631,509505267.0,849917050.0,5.0,3.0,99785,An 8-year-old boy who is accidentally left behind while his family flies to France for Christmas must defend his home against idiotic burglars.,PG,True,English,USA,John Hughes,63.0,7.4,Chris Columbus,16 Nov 1990,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard","Comedy, Family",Nominated for 2 Oscars. Another 10 wins & 4 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzMzg4MTg2M15BMl5BanBnXkFtZTYwNDM4OTk4._V1_SX300.jpg,"212,728",
1989,tt0096874,Back to the Future Part II,ok,ok,PASS,40000000,118450002.0,332000000.0,1989PASS,75183554,222637302.0,624023495.0,,,96874,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985... without interfering with his first trip.",PG,True,English,USA,"Robert Zemeckis (characters), Bob Gale (characters), Robert Zemeckis (story), Bob Gale (story), Bob Gale (screenplay)",57.0,7.8,Robert Zemeckis,22 Nov 1989,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson","Adventure, Comedy, Sci-Fi",Nominated for 1 Oscar. Another 8 wins & 5 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BNjE5ODg4NzY1MF5BMl5BanBnXkFtZTcwMjI3MzYwMg@@._V1_SX300.jpg,"220,721",
1989,tt0096895,Batman,notalk,notalk,FAIL,35000000,251188924.0,411348924.0,1989FAIL,65785609,472131898.0,773166847.0,,,96895,The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker.,PG-13,True,"English, French","USA, UK","Bob Kane (Batman characters), Sam Hamm (story), Sam Hamm (screenplay), Warren Skaaren (screenplay)",66.0,7.6,Tim Burton,23 Jun 1989,"Michael Keaton, Jack Nicholson, Kim Basinger, Robert Wuhl","Action, Fantasy",Won 1 Oscar. Another 8 wins & 21 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNjAyODIyMF5BMl5BanBnXkFtZTYwNDMwMDk2._V1_SX300.jpg,"209,080",
1989,tt0097576,Indiana Jones and the Last Crusade,nowomen-disagree,nowomen,FAIL,48000000,197171806.0,474171806.0,1989FAIL,90220264,370601926.0,891248035.0,,,97576,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana Jones must follow in his father's footsteps and stop the Nazis.",PG-13,True,"English, German, Greek",USA,"Jeffrey Boam (screenplay), George Lucas (story), Menno Meyjes (story), George Lucas (characters), Philip Kaufman (characters)",65.0,8.3,Steven Spielberg,24 May 1989,"Harrison Ford, Sean Connery, Denholm Elliott, Alison Doody","Action, Adventure",Won 1 Oscar. Another 4 wins & 19 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxMTUyODg2OF5BMl5BanBnXkFtZTcwNDM2MjAxNA@@._V1_SX300.jpg,"364,028",
1989,tt0098724,"Sex, Lies, and Videotape",men-disagree,men,FAIL,1200000,24741667.0,36741667.0,1989FAIL,2255507,46504161.0,69059227.0,,,98724,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,R,True,English,USA,Steven Soderbergh,86.0,7.2,Steven Soderbergh,18 Aug 1989,"James Spader, Andie MacDowell, Peter Gallagher, Laura San Giacomo",Drama,Nominated for 1 Oscar. Another 18 wins & 14 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxNjk5NzM2Nl5BMl5BanBnXkFtZTcwMTg2ODQwNw@@._V1_SX300.jpg,"30,869",
1989,tt0096754,The Abyss,ok-disagree,ok,PASS,70000000,54243125.0,54243125.0,1989PASS,131571219,101954772.0,101954772.0,,,96754,A civilian diving team are enlisted to search for a lost nuclear submarine and face danger while encountering an alien aquatic species.,PG-13,True,English,USA,James Cameron,62.0,7.6,James Cameron,09 Aug 1989,"Ed Harris, Mary Elizabeth Mastrantonio, Michael Biehn, Leo Burmester","Adventure, Drama, Sci-Fi",Won 1 Oscar. Another 4 wins & 12 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMDA4MTEzMF5BMl5BanBnXkFtZTcwMTcxMTU1MQ@@._V1_SX300.jpg,"106,501",
1988,tt0096061,Scrooged,ok,ok,PASS,32000000,60328558.0,60328558.0,1988PASS,63028704,118825964.0,118825964.0,,,96061,A cynically selfish TV executive gets haunted by three spirits bearing lessons on Christmas Eve.,PG-13,True,English,USA,"Mitch Glazer, Michael O'Donoghue, Charles Dickens (novel)",38.0,7.0,Richard Donner,23 Nov 1988,"Bill Murray, Karen Allen, John Forsythe, John Glover","Comedy, Drama, Fantasy",Nominated for 1 Oscar. Another 1 win & 3 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NzE4NTE4NF5BMl5BanBnXkFtZTcwNTI1NDIyMQ@@._V1_SX300.jpg,"46,417",
1988,tt0095497,The Last Temptation of Christ,men,men,FAIL,7000000,8373585.0,8373585.0,1988FAIL,13787529,16493007.0,16493007.0,,,95497,"The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",R,True,English,"USA, Canada","Nikos Kazantzakis (novel), Paul Schrader (screenplay)",80.0,7.6,Martin Scorsese,22 Sep 1988,"Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill",Drama,Nominated for 1 Oscar. Another 3 wins & 5 nominations.,164 min,movie,http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1_SX300.jpg,"32,723",
1988,tt0096256,They Live,nowomen-disagree,nowomen,FAIL,4000000,13000000.0,13000000.0,1988FAIL,7878588,25605411.0,25605411.0,,,96256,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.,R,True,English,USA,"Ray Nelson (short story ""Eight O'Clock in the Morning""), John Carpenter (screenplay)",52.0,7.3,John Carpenter,04 Nov 1988,"Roddy Piper, Keith David, Meg Foster, George 'Buck' Flower","Action, Horror, Sci-Fi",3 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzNjgzNzE5N15BMl5BanBnXkFtZTgwMTk4Mjc1MDE@._V1_SX300.jpg,"51,011",
1988,tt0096438,Who Framed Roger Rabbit,notalk,notalk,FAIL,70000000,154112492.0,351500000.0,1988FAIL,137875291,303547209.0,692330924.0,,,96438,A toon hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,PG,True,English,USA,"Gary K. Wolf (novel), Jeffrey Price (screenplay), Peter S. Seaman (screenplay)",83.0,7.7,Robert Zemeckis,22 Jun 1988,"Bob Hoskins, Christopher Lloyd, Joanna Cassidy, Charles Fleischer","Animation, Comedy, Crime",Won 3 Oscars. Another 18 wins & 21 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgxOTE1NjA0OV5BMl5BanBnXkFtZTcwODM3MTYxMQ@@._V1_SX300.jpg,"105,875",
1987,tt0092644,Beverly Hills Cop II,notalk,notalk,FAIL,20000000,153665036.0,276665036.0,1987FAIL,41007948,315074388.0,567273267.0,,,92644,"Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogamil's near-fatal shooting and the series of ""alphabet crimes"" associated with it.",R,True,English,USA,"Danilo Bach (characters), Daniel Petrie Jr. (characters), Eddie Murphy (story), Robert D. Wachs (story), Larry Ferguson (screenplay), Warren Skaaren (screenplay)",48.0,6.4,Tony Scott,20 May 1987,"Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox","Action, Comedy, Crime",Nominated for 1 Oscar. Another 6 wins & 1 nomination.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MjA5ODAzOF5BMl5BanBnXkFtZTcwMTEwOTM4OA@@._V1_SX300.jpg,"65,976",
1987,tt0092991,Evil Dead II,dubious-disagree,dubious,FAIL,3500000,5923044.0,5923044.0,1987FAIL,7176391,12144594.0,12144594.0,,,92991,The lone survivor of an onslaught of flesh-possessing spirits holds up in a cabin with a group of strangers while the demons continue their attack.,X,True,English,USA,"Sam Raimi, Scott Spiegel",69.0,7.9,Sam Raimi,13 Mar 1987,"Bruce Campbell, Sarah Berry, Dan Hicks, Kassie Wesley DePaiva","Comedy, Horror",5 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0ODQzMzY5N15BMl5BanBnXkFtZTYwMDE0NTU5._V1_SX300.jpg,"85,942",
1987,tt0093409,Lethal Weapon,notalk-disagree,notalk,FAIL,15000000,65192350.0,120192350.0,1987FAIL,30755961,133670224.0,246442080.0,,,93409,"A veteran cop, Murtaugh, is partnered with a young suicidal cop, Riggs. Both having one thing in common; hating working in pairs. Now they must learn to work with one another to stop a gang of drug smugglers.",R,True,English,USA,Shane Black,67.0,7.6,Richard Donner,06 Mar 1987,"Mel Gibson, Danny Glover, Gary Busey, Mitch Ryan","Action, Thriller",Nominated for 1 Oscar. Another 5 wins & 1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1MDMzOTcxNV5BMl5BanBnXkFtZTcwNDY5NjQyMQ@@._V1_SX300.jpg,"153,833",
1987,tt0093818,Radio Days,notalk,notalk,FAIL,16000000,14792779.0,14792779.0,1987FAIL,32806358,30331075.0,30331075.0,,,93818,A nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.,PG,True,English,USA,Woody Allen,,7.6,Woody Allen,30 Jan 1987,"Mike Starr, Paul Herman, Don Pardo, Martin Rosenblatt",Comedy,Nominated for 2 Oscars. Another 2 wins & 7 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX300.jpg,"18,826",
1987,tt0094012,Spaceballs,dubious-disagree,dubious,FAIL,22700000,38119483.0,38119483.0,1987FAIL,46544021,78160088.0,78160088.0,,,94012,"Planet Spaceball's President Skroob sends Lord Dark Helmet to steal Planet Druidia's abundant supply of air to replenish their own, and only Lone Starr can stop them.",PG,True,English,USA,"Mel Brooks, Thomas Meehan, Ronny Graham",46.0,7.1,Mel Brooks,24 Jun 1987,"Mel Brooks, John Candy, Rick Moranis, Bill Pullman","Adventure, Comedy, Sci-Fi",,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3Mzg0Mzc2NF5BMl5BanBnXkFtZTcwNDEwNTk0NA@@._V1_SX300.jpg,"105,340",
1987,tt0093437,The Lost Boys,notalk,notalk,FAIL,8500000,32222567.0,32222567.0,1987FAIL,17428378,66069067.0,66069067.0,,,93437,"After moving to a new town, two brothers are convinced that the area is frequented by vampires.",R,True,English,USA,"Janice Fischer (story), James Jeremias (story), Janice Fischer (screenplay), James Jeremias (screenplay), Jeffrey Boam (screenplay)",63.0,7.2,Joel Schumacher,31 Jul 1987,"Jason Patric, Corey Haim, Dianne Wiest, Barnard Hughes","Comedy, Horror",3 wins & 5 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NTAxNDM5OV5BMl5BanBnXkFtZTgwMjg0NzQxMTE@._V1_SX300.jpg,"72,942",
1986,tt0090605,Aliens,ok-disagree,ok,PASS,17000000,85160248.0,183316455.0,1986PASS,36104000,180860331.0,389321020.0,,,90605,"The planet from Alien (1979) has been colonized, but contact is lost. This time, the rescue team has impressive firepower, but will it be enough?",R,True,English,"USA, UK","James Cameron (story), David Giler (story), Walter Hill (story), Dan O'Bannon (characters), Ronald Shusett (characters), James Cameron (screenplay)",87.0,8.5,James Cameron,18 Jul 1986,"Sigourney Weaver, Carrie Henn, Michael Biehn, Paul Reiser","Action, Adventure, Sci-Fi",Won 2 Oscars. Another 16 wins & 21 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzNzU5MzQ4OV5BMl5BanBnXkFtZTcwMDcxNDg3OA@@._V1_SX300.jpg,"353,331",
1986,tt0092099,Top Gun,men,men,FAIL,15000000,179800601.0,356800601.0,1986FAIL,31856471,381854174.0,757760530.0,,,92099,"As students at the Navy's elite fighter weapons school compete to be best in the class, one daring young flyer learns a few things from a civilian instructor that are not taught in the classroom.",PG,True,English,USA,"Jim Cash, Jack Epps Jr., Ehud Yonay (magazine article ""Top Guns"")",,6.8,Tony Scott,16 May 1986,"Tom Cruise, Kelly McGillis, Val Kilmer, Anthony Edwards","Action, Drama, Romance",Won 1 Oscar. Another 9 wins & 5 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1_SX300.jpg,"166,022",
1985,tt0088763,Back to the Future,notalk-disagree,notalk,FAIL,19000000,210609762.0,383874862.0,1985FAIL,41136059,455981879.0,831110482.0,,,88763,"A teenager is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his friend, Dr. Emmett Brown, and must make sure his high-school-age parents unite in order to save his own existence.",PG,True,English,USA,"Robert Zemeckis, Bob Gale",86.0,8.5,Robert Zemeckis,03 Jul 1985,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover","Adventure, Comedy, Sci-Fi",Won 1 Oscar. Another 13 wins & 24 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4OTQ1OTMwN15BMl5BanBnXkFtZTcwOTIwMzM3MQ@@._V1_SX300.jpg,"480,044",
1985,tt0089457,Ladyhawke,nowomen,nowomen,FAIL,20000000,18400000.0,18400000.0,1985FAIL,43301115,39837026.0,39837026.0,,,89457,"Philipe Gastone, a thief, escapes from the dungeon at Aquila, sparking a manhunt. He is nearly captured when Captain Navarre befriends him. Navarre has been hunted by the Bishop's men for ...",PG-13,True,English,USA,"Edward Khmara (story), Edward Khmara (screenplay), Michael Thomas (screenplay), Tom Mankiewicz (screenplay), David Webb Peoples (screenplay)",,6.9,Richard Donner,12 Apr 1985,"Matthew Broderick, Rutger Hauer, Michelle Pfeiffer, Leo McKern","Adventure, Drama, Fantasy",Nominated for 2 Oscars. Another 4 wins & 4 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MDI3NDcwOV5BMl5BanBnXkFtZTcwMDkxMTkyMQ@@._V1_SX300.jpg,"27,521",
1985,tt0089469,Legend,dubious,dubious,FAIL,25000000,15502112.0,15502112.0,1985FAIL,54126394,33562937.0,33562937.0,,,89469,A young man must stop the Lord of Darkness from both destroying daylight and marrying the woman he loves.,PG,True,"English, Italian","USA, UK",William Hjortsberg,,6.4,Ridley Scott,18 Apr 1986,"Tom Cruise, Mia Sara, Tim Curry, David Bennent","Fantasy, Adventure, Romance",Nominated for 1 Oscar. Another 1 win & 10 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI3OTg2NTQ5Nl5BMl5BanBnXkFtZTgwMzY3MjQxMDE@._V1_SX300.jpg,"35,815",
1985,tt0088939,The Color Purple,ok,ok,PASS,15000000,93589701.0,93589701.0,1985PASS,32475836,202626921.0,202626921.0,,,88939,The life and trials of a young African American woman.,PG-13,True,English,USA,"Alice Walker (novel), Menno Meyjes (screenplay)",,7.8,Steven Spielberg,18 Dec 1985,"Danny Glover, Whoopi Goldberg, Margaret Avery, Oprah Winfrey",Drama,Nominated for 11 Oscars. Another 14 wins & 9 nominations.,154 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzOTkxNjY4M15BMl5BanBnXkFtZTgwNjE5MDgxMTE@._V1_SX300.jpg,"49,877",
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,nowomen,FAIL,28000000,179880271.0,333080271.0,1984FAIL,62760432,403191555.0,746580777.0,,,87469,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees, and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",PG,True,"English, Sinhalese",USA,"Willard Huyck (screenplay), Gloria Katz (screenplay), George Lucas (story)",57.0,7.6,Steven Spielberg,23 May 1984,"Harrison Ford, Kate Capshaw, Jonathan Ke Quan, Amrish Puri","Action, Adventure",Won 1 Oscar. Another 4 wins & 19 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyNzI4OTA5OV5BMl5BanBnXkFtZTcwMDQ2MjAxNA@@._V1_SX300.jpg,"228,887",
1984,tt0088161,Splash,notalk,notalk,FAIL,8000000,62599495.0,62599495.0,1984FAIL,17931552,140313263.0,140313263.0,,,88161,A man is reunited with a mermaid who saves him from drowning as a boy and falls in love not knowing who/what she is.,PG,True,"English, Swedish",USA,"Brian Grazer (story), Bruce Jay Friedman (screen story), Lowell Ganz (screenplay), Babaloo Mandel (screenplay), Bruce Jay Friedman (screenplay)",,6.2,Ron Howard,09 Mar 1984,"Tom Hanks, Daryl Hannah, Eugene Levy, John Candy","Comedy, Fantasy, Romance",Nominated for 1 Oscar. Another 2 wins & 7 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyNjg0NzI4NF5BMl5BanBnXkFtZTcwMzE5OTQyMQ@@._V1_SX300.jpg,"43,702",
1984,tt0088247,The Terminator,men-disagree,men,FAIL,6400000,38019031.0,78019031.0,1984FAIL,14345242,85217529.0,174875289.0,,,88247,"A human-looking indestructible cyborg is sent from 2029 to 1984 to assassinate a waitress, whose unborn son will lead humanity in a war against the machines, while a soldier from that war is sent to protect her at all costs.",R,True,"English, Spanish","UK, USA","James Cameron, Gale Anne Hurd, William Wisher Jr. (additional dialogue)",84.0,8.1,James Cameron,26 Oct 1984,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield","Action, Sci-Fi",5 wins & 6 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1_SX300.jpg,"413,023",
1982,tt0083658,Blade Runner,notalk,notalk,FAIL,28000000,32656328.0,33139618.0,1982FAIL,67571504,78808471.0,79974780.0,,,83658,A blade runner must pursue and try to terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,R,True,"English, German, Cantonese, Japanese, Hungarian","USA, Hong Kong, UK","Hampton Fancher (screenplay), David Webb Peoples (screenplay), Philip K. Dick (novel)",88.0,8.3,Ridley Scott,25 Jun 1982,"Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos","Drama, Sci-Fi, Thriller",Nominated for 2 Oscars. Another 10 wins & 15 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA4MDQxNTk2NDheQTJeQWpwZ15BbWU3MDE2NjIyODk@._V1_SX300.jpg,"349,913",
1981,tt0082340,Escape from New York,nowomen-disagree,nowomen,FAIL,6000000,25244700.0,25244700.0,1981FAIL,15371317,64674049.0,64674049.0,,,82340,"In 1997, when the US President crashes into Manhattan, now a giant max. security prison, a convicted bank robber is sent in for a rescue.",R,True,English,"UK, USA","John Carpenter, Nick Castle",,7.2,John Carpenter,10 Jul 1981,"Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence","Action, Sci-Fi",4 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzMTY0Nzg0MV5BMl5BanBnXkFtZTgwMDU3MzQxMDE@._V1_SX300.jpg,"68,617",
1981,tt0082517,History of the World: Part I,notalk-disagree,notalk,FAIL,11000000,31672000.0,31672000.0,1981FAIL,28180748,81140060.0,81140060.0,,,82517,Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,R,True,"English, Latin, French",USA,Mel Brooks,,6.8,Mel Brooks,12 Jun 1981,"Mel Brooks, Dom DeLuise, Madeline Kahn, Harvey Korman","Comedy, Musical",,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1NDYxNzk0MV5BMl5BanBnXkFtZTYwODk2OTY5._V1_SX300.jpg,"28,166",
1981,tt0082971,Raiders of the Lost Ark,nowomen-disagree,nowomen,FAIL,20000000,248159971.0,389925971.0,1981FAIL,51237724,635757611.0,998945973.0,,,82971,Archeologist and adventurer Indiana Jones is hired by the US government to find the Ark of the Covenant before the Nazis.,PG,True,"English, German, Hebrew, Spanish, Arabic, Nepali",USA,"Lawrence Kasdan (screenplay), George Lucas (story), Philip Kaufman (story)",90.0,8.6,Steven Spielberg,12 Jun 1981,"Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey","Action, Adventure",Won 4 Oscars. Another 25 wins & 22 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_SX300.jpg,"471,716",
1981,tt0083907,The Evil Dead,notalk,notalk,FAIL,375000,2400000.0,29400000.0,1981FAIL,960707,6148527.0,75319455.0,,,83907,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.",NC-17,True,English,USA,Sam Raimi,70.0,7.6,Sam Raimi,24 Apr 1983,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker",Horror,3 wins & 1 nomination.,85 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkyNzI4MTE2OF5BMl5BanBnXkFtZTYwODE2NzM5._V1_SX300.jpg,"107,444",
1980,tt0081398,Raging Bull,notalk,notalk,FAIL,18000000,23380203.0,23380203.0,1980FAIL,50899822,66113787.0,66113787.0,,,81398,"An emotionally self-destructive boxer's journey through life, as the violence and temper that leads him to the top in the ring, destroys his life outside it.",R,True,English,USA,"Jake LaMotta (based on the book by), Joseph Carter (with), Peter Savage (with), Paul Schrader (screenplay), Mardik Martin (screenplay)",92.0,8.3,Martin Scorsese,19 Dec 1980,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent","Biography, Drama, Sport",Won 2 Oscars. Another 26 wins & 19 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIxOTg3OTc5MF5BMl5BanBnXkFtZTcwNzkwNjMwNA@@._V1_SX300.jpg,"173,235",
1980,tt0080749,The Fog,ok,ok,PASS,18000000,29511112.0,37048526.0,1980PASS,50899822,83450574.0,104764631.0,,,80749,"A Northern California fishing town, built 100 years ago over an old leper colony, becomes shrouded by a killer fog containing zombie-like ghosts seeking revenge for their deaths.",R,True,English,USA,"John Carpenter, Debra Hill",,6.8,John Carpenter,08 Feb 1980,"Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman",Horror,1 win & 2 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzNTk5MjQyM15BMl5BanBnXkFtZTcwODQxOTAzMQ@@._V1_SX300.jpg,"35,554",
1979,tt0078748,Alien,ok,ok,PASS,9000000,80930630.0,203630630.0,1979PASS,28886103,259752278.0,653566146.0,,,78748,"The commercial vessel Nostromo receives a distress call from an unexplored planet. After searching for survivors, the crew heads home only to realize that a deadly bioform has joined them.",R,True,"English, Spanish","USA, UK","Dan O'Bannon (story), Ronald Shusett (story), Dan O'Bannon (screenplay)",83.0,8.5,Ridley Scott,22 Jun 1979,"Tom Skerritt, Sigourney Weaver, Veronica Cartwright, Harry Dean Stanton","Horror, Sci-Fi",Won 1 Oscar. Another 12 wins & 18 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk3NzkwMjA3OV5BMl5BanBnXkFtZTYwMTIwOTk2._V1_SX300.jpg,"391,087",
1978,tt0077651,Halloween,dubious,dubious,FAIL,15000000,58269151.0,77514401.0,1978FAIL,53560590,208062006.0,276781136.0,,,77651,"A psychotic murderer institutionalized since childhood for the murder of his sister, escapes and stalks a bookish teenage girl and her friends while his doctor chases him through the streets.",R,True,English,USA,"John Carpenter (screenplay), Debra Hill (screenplay)",85.0,7.9,John Carpenter,25 Oct 1978,"Donald Pleasence, Jamie Lee Curtis, Nancy Kyes, P.J. Soles","Horror, Thriller",3 wins & 3 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY0Nzk0NTk2OF5BMl5BanBnXkFtZTcwNjQ3NTk0MQ@@._V1_SX300.jpg,"121,971",
1978,tt0078346,Superman,notalk,notalk,FAIL,55000000,134218018.0,300200000.0,1978FAIL,196388829,479253080.0,1071925937.0,,,78346,"An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.",PG,True,English,"USA, UK","Jerry Siegel (creator), Joe Shuster (creator), Mario Puzo (story), Mario Puzo (screenplay), David Newman (screenplay), Leslie Newman (screenplay), Robert Benton (screenplay)",86.0,7.4,Richard Donner,15 Dec 1978,"Marlon Brando, Gene Hackman, Christopher Reeve, Ned Beatty","Action, Fantasy, Sci-Fi",Nominated for 3 Oscars. Another 13 wins & 16 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1MjA5MzM0OF5BMl5BanBnXkFtZTYwNTc0MTQ5._V1_SX300.jpg,"99,252",
1977,tt0075686,Annie Hall,ok,ok,PASS,4000000,38251425.0,38251425.0,1977PASS,15372585,147005823.0,147005823.0,,,75686,Neurotic New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,PG,True,"English, German",USA,"Woody Allen, Marshall Brickman",,8.2,Woody Allen,20 Apr 1977,"Woody Allen, Diane Keaton, Tony Roberts, Carol Kane","Comedy, Romance",Won 4 Oscars. Another 26 wins & 7 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1NDM2MjkwM15BMl5BanBnXkFtZTcwODU3OTYwNA@@._V1_SX300.jpg,"138,710",
1977,tt0075860,Close Encounters of the Third Kind,notalk,notalk,FAIL,20000000,166000000.0,337700000.0,1977FAIL,76862926,637962288.0,1297830510.0,,,75860,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",PG,True,"English, French, Spanish, Hindi",USA,Steven Spielberg,91.0,7.7,Steven Spielberg,16 Nov 1977,"Richard Dreyfuss, François Truffaut, Teri Garr, Melinda Dillon","Adventure, Drama, Sci-Fi",Won 1 Oscar. Another 15 wins & 33 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMjM1NjE5NjQxN15BMl5BanBnXkFtZTgwMjYzMzQxMDE@._V1_SX300.jpg,"109,786",
1977,tt0076141,High Anxiety,notalk,notalk,FAIL,3400000,31063038.0,31063038.0,1977FAIL,13066697,119379800.0,119379800.0,,,76141,"Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. ...",PG,True,English,USA,"Mel Brooks, Ron Clark, Rudy De Luca, Barry Levinson",,6.7,Mel Brooks,01 Sep 1978,"Mel Brooks, Madeline Kahn, Cloris Leachman, Harvey Korman",Comedy,,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI3NTM1OTc2Ml5BMl5BanBnXkFtZTcwNjQyNjQzMQ@@._V1_SX300.jpg,"11,500",
1976,tt0074156,Assault on Precinct 13,notalk,notalk,FAIL,30000000,20040895.0,36040895.0,1976FAIL,122754817,82003880.0,147473116.0,,,74156,The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.,R,True,English,USA,John Carpenter,,7.4,John Carpenter,05 Nov 1976,"Austin Stoker, Darwin Joston, Laurie Zimmer, Martin West","Action, Crime, Thriller",1 nomination.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5MjQ3NzY2OF5BMl5BanBnXkFtZTYwNzkzNDk5._V1_SX300.jpg,"24,133",
